,road,id,model_type,name,lat,lon,length,condition
710,N1,100711,bridge,RAMU HOSPITAL GATE,21.4433865625,92.1012678785714,1.5,A
711,N1,100712,link,Link,21.44261276696425,92.1009881178571,208.00000000002683,None
712,N1,100713,bridge,Mitacmari Ramu Bridge,21.4418389714285,92.1007083571428,58.6,A
713,N1,100714,link,Link,21.439519963330497,92.09953781476325,581.9999999999936,None
714,N1,100715,bridge,MARULA (WEST),21.4372009552325,92.0983672723837,3.0,A
715,N1,100716,link,Link,21.435704708824296,92.09781398954755,351.99999999997544,None
716,N1,100717,bridge,MARULA BOX CULVERT,21.4342084624161,92.0972607067114,2.5,A
717,N1,100718,link,Link,21.43250861090235,92.09668949942555,410.000000000025,None
718,N1,100719,bridge,RAMU BRAC OFFICE,21.4308087593886,92.0961182921397,7.2,A
719,N1,100720,link,Link,21.429824395517052,92.0957548391078,231.9999999999709,None
720,N1,100721,bridge,RAMU BY PASS MORE,21.4288400316455,92.0953913860759,3.5,A
721,N1,100722,link,Link,21.4285958144143,92.09473140641819,174.00000000003502,None
722,N1,100723,bridge,RAMU MOUR BOX CULVDERT,21.4283515971831,92.0940714267605,12.8,A
723,N1,100724,link,Link,21.42812379059155,92.09176112138024,483.0000000000041,None
724,N1,100725,bridge,ROMA CALLAGE BOX CULVERT,21.427895984,92.089450816,18.8,A
725,N1,100726,link,Link,21.42750118040575,92.08673831959419,573.9999999999554,None
726,N1,100727,bridge,ROMA TECHIPUL,21.4271063768115,92.0840258231884,8.2,A
727,N1,100728,link,Link,21.42694054504635,92.08223427995355,380.0000000000523,None
728,N1,100729,bridge,SAMBAR PUL CULVERT,21.4267747132812,92.0804427367187,7.4,A
729,N1,100730,link,Link,21.426623156640602,92.07860991835935,380.9999999999718,None
730,N1,100731,bridge,CHAKMARKOOL,21.4264716,92.0767771,12.4,A
731,N1,100732,link,Link,21.4269185249042,92.07383529042144,646.000000000015,None
732,N1,100733,bridge,CHAKMAR KOOL BOX CULVERT,21.4273654498084,92.0708934808429,9.4,A
733,N1,100734,link,Link,21.42727072375915,92.0671683350779,868.9999999999714,None
734,N1,100735,bridge,KHURUTIA BOX CULVERT,21.4271759977099,92.0634431893129,2.0,A
735,N1,100736,link,Link,21.42724246672565,92.0622544281165,258.0000000000382,None
736,N1,100737,bridge,KHURULIA CULVERT,21.4273089357414,92.0610656669201,6.8,A
737,N1,100738,link,Link,21.42757219398345,92.05951652648676,329.9999999999841,None
738,N1,100739,bridge,KHURULIA SCHOOL BOX CULVERT,21.4278354522255,92.0579673860534,16.6,A
739,N1,100740,link,Link,21.427946973526502,92.05559777880255,500.99999999997635,None
740,N1,100741,bridge,KHURULIA CHAIRMAN PARA BOX CULVERT,21.4280584948275,92.0532281715517,7.2,A
741,N1,100742,link,Link,21.42779149741375,92.05093819441515,472.00000000003683,None
742,N1,100743,bridge,Sarkarpara Bridge,21.4275245,92.0486482172786,13.0,A
743,N1,100744,link,Link,21.4284848551282,92.04651446825466,512.0000000000005,None
744,N1,100745,bridge,WEST DOVGE BOX CULVERT,21.4294452102564,92.0443807192307,10.9,A
745,N1,100746,link,Link,21.429616805128198,92.04198764441534,500.0,None
746,N1,100747,bridge,MUKTAR KUL,21.4297884,92.0395945696,9.2,A
747,N1,100748,link,Link,21.4295958814917,92.0357416593856,841.9999999999845,None
748,N1,100749,bridge,BAKKHALI BRIDGE,21.4294033629834,92.0318887491712,148.5,A
749,N1,100750,link,Link,21.429864573221,92.0307547238337,269.00000000000546,None
750,N1,100751,bridge,MOHURI RARA BOX,21.4303257834586,92.0296206984962,3.5,A
751,N1,100752,link,Link,21.430239852598852,92.02898209707415,144.00000000000546,None
752,N1,100753,bridge,RABAR DAM BOX,21.4301539217391,92.0283434956521,10.3,A
753,N1,100754,link,Link,21.42832627139155,92.02611345165965,615.0000000000091,None
754,N1,100755,bridge,LINK ROAD CULVERT,21.426498621044,92.0238834076672,9.0,A
755,N1,100756,link,Link,21.424780841278,92.02533568330095,610.99999999999,None
756,N1,100757,bridge,BESIC AREA,21.423063061512,92.0267879589347,4.5,C
757,N1,100758,link,Link,21.4228676147766,92.02704020549825,69.99999999999318,None
758,N1,100759,bridge,BASIC ARIA (1),21.4226721680412,92.0272924520618,11.3,C
759,N1,100760,link,Link,21.4210369757499,92.0294876790384,593.9999999999941,None
760,N1,100761,bridge,KAMBIR GONA,21.4194017834586,92.031682906015,2.4,C
761,N1,100762,link,Link,21.4182125131101,92.0332044895331,449.0000000000123,None
762,N1,100763,bridge,HAMBIR GONA (1),21.4170232427616,92.0347260730512,7.2,B
763,N1,100764,link,Link,21.4165700029742,92.03533089119591,170.99999999999227,None
764,N1,100765,bridge,HAMBIR GONA-(2),21.4161167631868,92.0359357093406,8.1,C
765,N1,100766,link,Link,21.415188347338052,92.037304697649,362.99999999999955,None
766,N1,100767,bridge,KANAR PARA,21.4142599314893,92.0386736859574,10.9,A
767,N1,100768,link,Link,21.413378387270498,92.03910026886425,368.99999999997135,None
768,N1,100769,bridge,SHORAR COOL,21.4124968430517,92.0395268517711,8.3,A
769,N1,100770,link,Link,21.4117498877835,92.04193240379965,357.00000000002774,None
770,N1,100771,bridge,SOUTH MITTA CHORI,21.4110029325153,92.0443379558282,8.3,B
771,N1,100772,link,Link,21.4106258946527,92.0461873186548,430.0000000000068,None
772,N1,100773,bridge,SOUTH MITHACHARI,21.4102488567901,92.0480366814814,2.2,B
773,N1,100774,link,Link,21.4100862703364,92.04996256253555,449.0000000000123,None
774,N1,100775,bridge,SOUTH MITTA CULVERT,21.4099236838827,92.0518884435897,1.9,A
775,N1,100776,link,Link,21.40814219910855,92.05496761104399,832.99999999997,None
776,N1,100777,bridge,SHAMMOTI PARA,21.4063607143344,92.0580467784983,10.0,D
777,N1,100778,link,Link,21.40525531574925,92.0599427411148,424.000000000035,None
778,N1,100779,bridge,CHALATOLI,21.4041499171641,92.0618387037313,1.6,A
779,N1,100780,link,Link,21.403079646004052,92.0632896644436,473.99999999998954,None
780,N1,100781,bridge,CHALIYATOLI,21.402009374844,92.0647406251559,3.6,A
781,N1,100782,link,Link,21.40109863704175,92.0654117713232,262.00000000000045,None
782,N1,100783,bridge,RAKALAN PARA STEEL BEAM AND RCC SLAB,21.4001878992395,92.0660829174905,8.0,C
783,N1,100784,link,Link,21.39948689847905,92.06630473498095,168.00000000000637,None
784,N1,100785,bridge,CHALIYA TOLI -2 ARCH MASONRY,21.3987858977186,92.0665265524714,1.3,C
785,N1,100786,link,Link,21.3969001602386,92.06705748313226,444.9999999999932,None
786,N1,100787,bridge,PANCHORI,21.3950144227586,92.0675884137931,8.3,A
787,N1,100788,link,Link,21.3929349667512,92.06803205730975,484.9999999999568,None
788,N1,100789,bridge,PANCHORA STEEL BEAM AND RCC SLAB,21.3908555107438,92.0684757008264,22.0,C
789,N1,100790,link,Link,21.3898303553719,92.0687190004132,237.0000000000232,None
790,N1,100791,bridge,PANAR CHORH -3 SLAB CULVERT,21.3888052,92.0689623,2.7,C
791,N1,100792,link,Link,21.38812952297295,92.06933929459456,168.00000000000637,None
792,N1,100793,bridge,PANCHARA SLAB CULVERT,21.3874538459459,92.0697162891891,2.7,B
793,N1,100794,link,Link,21.385930153894,92.07011931696294,367.999999999995,None
794,N1,100795,bridge,PANAR CHORA SLAB CULVERT,21.3844064618421,92.0705223447368,2.8,B
795,N1,100796,link,Link,21.383755772368403,92.0707016302631,156.99999999998226,None
796,N1,100797,bridge,PANCHORI SLAB CULVERT,21.3831050828947,92.0708809157894,1.8,B
797,N1,100798,link,Link,21.381361931391453,92.0707469771684,426.00000000004457,None
798,N1,100799,bridge,DALA -2 SLAB CULVERT,21.3796187798882,92.0706130385474,1.5,B
799,N1,100800,link,Link,21.3794657899441,92.0705522121308,39.99999999996362,None
800,N1,100801,bridge,DALA-2 SLAB CULVERT,21.3793128,92.0704913857142,1.5,A
801,N1,100802,link,Link,21.378581945779203,92.07042310487006,175.00000000001137,None
802,N1,100803,bridge,DALA-3 SLAB CULVERT,21.3778510915584,92.0703548240259,2.2,C
803,N1,100804,link,Link,21.3773696600649,92.07073857629865,148.00000000002456,None
804,N1,100805,bridge,DALA SLAB CULVERT,21.3768882285714,92.0711223285714,1.5,A
805,N1,100806,link,Link,21.37598664254655,92.07207531428566,308.9999999999691,None
806,N1,100807,bridge,DHALLA SLAB CULVERT,21.3750850565217,92.0730282999999,2.4,C
807,N1,100808,link,Link,21.374811145890902,92.07354490664736,149.99999999997726,None
808,N1,100809,bridge,PANAR CHORI SLAB CULVERT,21.3745372352601,92.0740615132948,1.3,A
809,N1,100810,link,Link,21.3744586271676,92.0744616274566,89.00000000005548,None
810,N1,100811,bridge,PANAR HORA SLAB CULVERT,21.3743800190751,92.0748617416184,1.3,A
811,N1,100812,link,Link,21.3740878889679,92.0757427015054,218.9999999999941,None
812,N1,100813,bridge,PANCR CHAR SLAB CULVERT,21.3737957588607,92.0766236613924,1.3,C
813,N1,100814,link,Link,21.3731063023561,92.07725837938615,216.99999999998454,None
814,N1,100815,bridge,TULA BAGAN SLAB CULVERT,21.3724168458515,92.0778930973799,1.3,C
815,N1,100816,link,Link,21.3715535583626,92.0784801880103,223.99999999998954,None
816,N1,100817,bridge,TULA BAGAN BOX CULVERT,21.3706902708737,92.0790672786407,1.3,A
817,N1,100818,link,Link,21.37021695490245,92.0793553805417,117.999999999995,None
818,N1,100819,bridge,TELA BAGAN SLAB CULVERT,21.3697436389312,92.0796434824427,1.3,A
819,N1,100820,link,Link,21.36919442900755,92.07984749083965,148.00000000002456,None
820,N1,100821,bridge,TULA BAGAN.,21.3686452190839,92.0800514992366,1.3,A
821,N1,100822,link,Link,21.36812223043745,92.08026008618546,142.99999999997226,None
822,N1,100823,bridge,PARARHORA CULVERT,21.367599241791,92.0804686731343,1.3,B
823,N1,100824,link,Link,21.3662630189087,92.08091520047441,333.00000000002683,None
824,N1,100825,bridge,TULA BAGUN,21.3649267960264,92.0813617278145,7.1,C
825,N1,100826,link,Link,21.3631136112141,92.080952910753,425.00000000001137,None
826,N1,100827,bridge,TOLA BAGAN,21.3613004264018,92.0805440936915,1.6,B
827,N1,100828,link,Link,21.36051410642515,92.0801733148364,197.00000000000273,None
828,N1,100829,bridge,NORTH-CONIAPARA,21.3597277864485,92.0798025359813,1.3,A
829,N1,100830,link,Link,21.3592368353971,92.0795710344626,122.99999999999045,None
830,N1,100831,bridge,NORTH CONIAPARA,21.3587458843457,92.0793395329439,2.2,C
831,N1,100832,link,Link,21.35750059337285,92.07921111647195,295.99999999999227,None
832,N1,100833,bridge,NORTH CONIA PARA BOX CULVERT,21.3562553024,92.0790827,4.0,A
833,N1,100834,link,Link,21.3531402488019,92.07875849676256,725.9999999999991,None
834,N1,100835,bridge,WEST CONIARA,21.3500251952038,92.0784342935251,21.5,A
835,N1,100836,link,Link,21.34767870348975,92.0787023165756,543.0000000000064,None
836,N1,100837,bridge,CONIA PARA,21.3453322117757,92.0789703396261,11.3,C
837,N1,100838,link,Link,21.343710764485948,92.0789121074766,373.9999999999668,None
838,N1,100839,bridge,KHONIA POLONG,21.3420893171962,92.0788538753271,14.1,A
839,N1,100840,link,Link,21.33796419718255,92.0789483699314,959.0000000000032,None
840,N1,100841,bridge,DOA PATONG,21.3338390771689,92.0790428645357,24.1,C
841,N1,100842,link,Link,21.33037839045415,92.08050686905915,956.0000000000173,None
842,N1,100843,bridge,JASOYA PALONG,21.3269177037394,92.0819708735826,45.6,C
843,N1,100844,link,Link,21.32535231481085,92.0838569259089,548.0000000000018,None
844,N1,100845,bridge,JASOYA PALONG RCC GIDER BRIDGE,21.3237869258823,92.0857429782352,5.0,C
845,N1,100846,link,Link,21.3224478541176,92.08731330676466,447.00000000000273,None
846,N1,100847,bridge,MORICHIA,21.3211087823529,92.0888836352941,11.2,D
847,N1,100848,link,Link,21.320845955123,92.0891901992494,87.99999999996544,None
848,N1,100849,bridge,Jasoya check post.,21.3205831278931,92.0894967632047,1.3,B
849,N1,100850,link,Link,21.3183963970461,92.0917280182082,727.0000000000323,None
850,N1,100851,bridge,MARIECHA BAZAR,21.3162096661991,92.0939592732117,49.3,C
851,N1,100852,link,Link,21.31221825481005,92.0956120523953,1045.9999999999923,None
852,N1,100853,bridge,MORICHIA PALONG,21.308226843421,92.0972648315789,2.4,B
853,N1,100854,link,Link,21.30398610270145,92.097371045339,1007.9999999999814,None
854,N1,100855,bridge,SHAPUR STEEL BEAM AND RCC SLAB,21.2997453619819,92.0974772590991,61.3,D
855,N1,100856,link,Link,21.29426008099095,92.09871611398935,1292.00000000003,None
856,N1,100857,bridge,SHAPUR,21.2887748,92.0999549688796,14.1,A
857,N1,100858,link,Link,21.288162425,92.10000868008295,137.9999999999768,None
858,N1,100859,bridge,COTBAZR MUSLIM HOS,21.28755005,92.1000623912863,11.0,B
859,N1,100860,link,Link,21.2856441407718,92.1003085130928,432.9999999999927,None
860,N1,100861,bridge,COURT BAZAR,21.2837382315436,92.1005546348993,10.3,A
861,N1,100862,link,Link,21.2788720112035,92.10248848993959,1172.0000000000255,None
862,N1,100863,bridge,RATNAPALANG,21.2740057908634,92.1044223449799,14.0,A
863,N1,100864,link,Link,21.27394898052205,92.10445045742969,14.000000000010004,None
864,N1,100865,bridge,CHADIRIKHANA,21.2738921701807,92.1044785698795,23.5,A
865,N1,100866,link,Link,21.270766721320953,92.1068157806368,883.9999999999577,None
866,N1,100867,bridge,EJILA,21.2676412724612,92.1091529913941,11.1,C
867,N1,100868,link,Link,21.2673874077452,92.10951252117036,94.00000000005093,None
868,N1,100869,bridge,HIZOLIA BRIDGE,21.2671335430292,92.1098720509466,50.6,C
869,N1,100870,link,Link,21.26635844543885,92.11096976419961,286.9999999999777,None
870,N1,100871,bridge,MODDO RAJAPALONG,21.2655833478485,92.1120674774526,11.5,C
871,N1,100872,link,Link,21.262815358819353,92.1155267825025,954.0000000000077,None
872,N1,100873,bridge,JADIMURA BRIDGE,21.2600473697902,92.1189860875524,6.6,C
873,N1,100874,link,Link,21.259335796223752,92.119852035944,240.99999999998545,None
874,N1,100875,bridge,JADI MORA (2) CULVERT,21.2586242226573,92.1207179843356,2.4,A
875,N1,100876,link,Link,21.2578396595429,92.1215672439535,249.00000000002365,None
876,N1,100877,bridge,JADIMORA (3),21.2570550964285,92.1224165035714,17.0,A
877,N1,100878,link,Link,21.25542894821425,92.12450679678571,572.9999999999791,None
878,N1,100879,bridge,WEST OGALA,21.2538028,92.12659709,11.1,C
879,N1,100880,link,Link,21.25212825,92.128673195,447.9999999999791,None
880,N1,100881,bridge,OKYIA STATION,21.2504537,92.1307493,8.5,C
881,N1,100882,link,Link,21.24970909359795,92.1317951956466,546.0000000000491,None
882,N1,100883,bridge,UKLIA-SHAHABMARKAT,21.2489644871959,92.1328410912932,2.4,C
883,N1,100884,link,Link,21.2473453732646,92.13507264931326,449.99999999998863,None
884,N1,100885,bridge,UKHIYA BAZAR,21.2457262593333,92.1373042073333,20.7,B
885,N1,100886,link,Link,21.23830236897355,92.14903067668645,3574.9999999999886,None
886,N1,100887,bridge,P. F PARA SLAB,21.2308784786138,92.1607571460396,2.0,A
887,N1,100888,link,Link,21.23009700594055,92.16105664554455,197.99999999997908,None
888,N1,100889,bridge,KUTUB PALONG,21.2293155332673,92.1613561450495,11.3,C
889,N1,100890,link,Link,21.2254177545124,92.1615297020702,923.0000000000018,None
890,N1,100891,bridge,KUTU - PALONG MOSZID SLAB,21.2215199757575,92.1617032590909,2.2,B
891,N1,100892,link,Link,21.22024002887875,92.16189050854544,304.00000000003047,None
892,N1,100893,bridge,KOSHO - BINNA - BRIDGE,21.218960082,92.162077758,10.9,C
893,N1,100894,link,Link,21.218168065125,92.162280874875,194.99999999999318,None
894,N1,100895,bridge,KASHO - BINNAI SLAB,21.21737604825,92.16248399175,2.1,C
895,N1,100896,link,Link,21.216693817194297,92.1630740740928,230.0000000000182,None
896,N1,100897,bridge,KATU PALLANG SLAB,21.2160115861386,92.1636641564356,2.0,A
897,N1,100898,link,Link,21.215473774701948,92.1646076797484,240.99999999998545,None
898,N1,100899,bridge,KUTUNG PALANG SLAB,21.2149359632653,92.1655512030612,1.8,A
899,N1,100900,link,Link,21.214683412244852,92.16597897397955,98.99999999998954,None
900,N1,100901,bridge,KOSUKONA,21.2144308612244,92.1664067448979,2.2,A
901,N1,100902,link,Link,21.210367794791303,92.16821238140415,1055.9999999999832,None
902,N1,100903,bridge,BALAKHALI TV CENTER,21.2063047283582,92.1700180179104,6.4,A
903,N1,100904,link,Link,21.205322857822352,92.17018737185839,240.0000000000091,None
904,N1,100905,bridge,BALUKHALI-2 SLAB,21.2043409872865,92.1703567258064,2.2,A
905,N1,100906,link,Link,21.2031540802656,92.17037869677415,278.00000000002,None
906,N1,100907,bridge,BALUKHALI KASTOM,21.2019671732447,92.1704006677419,3.1,A
907,N1,100908,link,Link,21.199799795914352,92.1704889661718,483.0000000000041,None
908,N1,100909,bridge,BALUKHALI OLD BUS STAND,21.197632418584,92.1705772646017,39.3,A
909,N1,100910,link,Link,21.196473974581252,92.1705423653587,296.9999999999686,None
910,N1,100911,bridge,BAKUHHALI KASHAMIA,21.1953155305785,92.1705074661157,3.0,A
911,N1,100912,link,Link,21.1930443147145,92.1692888930195,612.0000000000232,None
912,N1,100913,bridge,Batukhali Bridge,21.1907730988505,92.1680703199233,9.4,A
913,N1,100914,link,Link,21.1898325169307,92.16697383786101,324.0000000000123,None
914,N1,100915,bridge,Balukhali Boro Bridge,21.1888919350109,92.1658773557987,15.4,D
915,N1,100916,link,Link,21.1864331832422,92.16259000036,940.9999999999741,None
916,N1,100917,bridge,GOGU GONA,21.1839744314735,92.1593026449213,1.2,A
917,N1,100918,link,Link,21.181840571101553,92.1585668505722,528.9999999999964,None
918,N1,100919,bridge,THANGKHALI BOX CULVERT,21.1797067107296,92.1578310562231,3.1,C
919,N1,100920,link,Link,21.1785619337153,92.15743413378165,276.00000000001046,None
920,N1,100921,bridge,THANG KHALI BOX CULVERT,21.177417156701,92.1570372113402,3.1,B
921,N1,100922,link,Link,21.176418983288748,92.1566449124602,242.00000000001864,None
922,N1,100923,bridge,THANG KHALI BRIDGE,21.1754208098765,92.1562526135802,48.8,C
923,N1,100924,link,Link,21.1739518081297,92.15577332327945,351.99999999997544,None
924,N1,100925,bridge,Changkhali Bridge,21.1724828063829,92.1552940329787,9.4,A
925,N1,100926,link,Link,21.1714275782943,92.15501640476094,250.0,None
926,N1,100927,bridge,Changkhali Boro Bridge,21.1703723502057,92.1547387765432,21.5,A
927,N1,100928,link,Link,21.1695968570383,92.15420058633609,213.00000000002228,None
928,N1,100929,bridge,JAM TOLI BRIDGE,21.1688213638709,92.153662396129,9.4,B
929,N1,100930,link,Link,21.168527147389952,92.15340418897355,86.99999999998909,None
930,N1,100931,bridge,JAM TOLI BOX CULVERT,21.168232930909,92.1531459818181,3.0,A
931,N1,100932,link,Link,21.16744913956515,92.15274181521735,225.9999999999991,None
932,N1,100933,bridge,DAIM PARA BRIDGE,21.1666653482213,92.1523376486166,9.3,B
933,N1,100934,link,Link,21.1661189539525,92.15227292529639,130.9999999999718,None
934,N1,100935,bridge,DAIM PARA CULVERT,21.1655725596837,92.1522082019762,3.0,C
935,N1,100936,link,Link,21.162013017165748,92.1523638826782,821.0000000000264,None
