,road,id,model_type,name,lat,lon,length,condition,chainage
2370,N2,102372,intersection,Road to Moulavo Bazar(N207),24.6264993,91.6774993,20.0,,190.892
2371,N2,102373,link,Link,24.62768370943395,91.6779678534591,146.8250000000018,NaN,191.041
2372,N2,102374,bridge,SHER PUR,24.6288681188679,91.6784364069182,282.35,C,191.19
2373,N2,102375,link,Link,24.6351954298658,91.68440759421215,1680.4750000000154,NaN,192.14100000000002
2374,N2,102376,bridge,SHALIPUR BRIDGE,24.6415227408637,91.6903787815061,160.7,C,193.092
2375,N2,102377,link,Link,24.64496529088385,91.694071723774,987.8999999999888,NaN,193.6325
2376,N2,102378,bridge,Katen Bridge,24.648407840904,91.6977646660419,25.5,A,194.173
2377,N2,102379,link,Link,24.652521612952,91.70245577364595,1329.2499999999893,NaN,194.84449999999998
2378,N2,102380,bridge,BAGUMPUR,24.656635385,91.70714688125,2.0,A,195.516
2379,N2,102381,link,Link,24.659707751822,91.7092463393538,784.4000000000073,NaN,195.9245
2380,N2,102382,bridge,FIRUSPUR PC GIDER BRIDGE,24.662780118644,91.7113457974576,63.2,A,196.333
2381,N2,102383,link,Link,24.6667205435937,91.71321474114005,908.3999999999934,NaN,196.80849999999998
2382,N2,102384,bridge,Onish Mill Bridge,24.6706609685434,91.7150836848225,22.0,A,197.284
2383,N2,102385,link,Link,24.673941748887053,91.7178710260376,918.5000000000116,NaN,197.7495
2384,N2,102386,bridge,FASTAM BOX CUL,24.6772225292307,91.7206583672527,3.0,A,198.215
2385,N2,102387,link,Link,24.6783863267734,91.7216087261795,329.1499999999893,NaN,198.3865
2386,N2,102388,bridge,Narkila Bridge,24.6795501243161,91.7225590851063,24.7,A,198.558
2387,N2,102389,link,Link,24.68087620948245,91.72308224656649,311.15000000001703,NaN,198.72050000000002
2388,N2,102390,bridge,SASHARGAT BRIDGE,24.6822022946488,91.7236054080267,3.0,A,198.883
2389,N2,102391,link,Link,24.68407624617495,91.72393998734665,391.25000000000114,NaN,199.08550000000002
2390,N2,102392,bridge,BROMMON GRAM,24.6859501977011,91.7242745666666,24.5,A,199.288
2391,N2,102393,link,Link,24.68711191537945,91.72444819325065,253.2499999999959,NaN,199.4215
2392,N2,102394,bridge,BRAMMOR GRANON,24.6882736330578,91.7246218198347,3.0,A,199.555
2393,N2,102395,link,Link,24.690924516528902,91.7252259917355,604.2499999999993,NaN,199.8585
2394,N2,102396,bridge,BRAMMOR GRAME BOX CULVERT,24.6935754,91.7258301636363,2.5,A,200.162
2395,N2,102397,link,Link,24.69515628704375,91.7263649801758,366.7499999999998,NaN,200.3465
2396,N2,102398,bridge,BRAMMONGRAM BOX CULVERT,24.6967371740875,91.7268997967153,2.0,A,200.531
2397,N2,102399,link,Link,24.6997642925157,91.7282287147051,727.4999999999898,NaN,200.89600000000002
2398,N2,102400,bridge,GOYALA BAZAR,24.7027914109439,91.7295576326949,3.0,A,201.261
2399,N2,102401,link,Link,24.706246914043348,91.73379705396646,1145.4000000000106,NaN,201.8365
2400,N2,102402,bridge,GOYNAGAT BOXCULVERT,24.7097024171428,91.738036475238,8.2,A,202.412
2401,N2,102403,link,Link,24.71623089540065,91.7454663595702,2116.3999999999855,NaN,203.473
2402,N2,102404,bridge,TAJPUR BAZAR BOX,24.7227593736585,91.7528962439024,3.0,A,204.534
2403,N2,102405,link,Link,24.725640112691302,91.7572137650546,1078.9000000000033,NaN,205.076
2404,N2,102406,bridge,CHANDPUR BOX CULVERT,24.7285208517241,91.7615312862068,7.2,A,205.618
2405,N2,102407,link,Link,24.73042734977505,91.7642882474512,701.4000000000173,NaN,205.971
2406,N2,102408,bridge,SIMMANPUR BOX CULVERT,24.732333847826,91.7670452086956,2.0,A,206.324
2407,N2,102409,link,Link,24.73371730814175,91.7686770202923,449.8749999999793,NaN,206.551
2408,N2,102410,bridge,KASIKAPON BOX CULVERT,24.7351007684575,91.770308831889,6.25,A,206.778
2409,N2,102411,link,Link,24.73950734422875,91.77364219165875,1240.8750000000045,NaN,207.4005
2410,N2,102412,bridge,MOHAMMAD PUR CULVERT,24.74391392,91.7769755514285,2.0,A,208.023
2411,N2,102413,link,Link,24.7482685289189,91.7792235649034,1067.2500000000168,NaN,208.5575
2412,N2,102414,bridge,DAYA MIR BOX CULVERT,24.7526231378378,91.7814715783783,1.5,A,209.092
2413,N2,102415,link,Link,24.75678774681205,91.78266392791315,966.2499999999893,NaN,209.57600000000002
2414,N2,102416,bridge,DAYAMIR BOX CULVERT,24.7609523557863,91.783856277448,2.0,A,210.06
2415,N2,102417,link,Link,24.763821335326753,91.78353022288326,634.2499999999957,NaN,210.378
2416,N2,102418,bridge,SONARGOUR BOX CULVERT,24.7666903148672,91.7832041683185,1.5,A,210.696
2417,N2,102419,link,Link,24.76788855968075,91.78306339517044,265.7000000000102,NaN,210.83100000000002
2418,N2,102420,bridge,SOWEAGOAN BOX CULVERT,24.7690868044943,91.7829226220224,7.1,A,210.966
2419,N2,102421,link,Link,24.773956832910102,91.7834143347681,1086.4499999999798,NaN,211.5115
2420,N2,102422,bridge,FURRA BAZAR CULVERT,24.7788268613259,91.7839060475138,2.0,A,212.057
2421,N2,102423,link,Link,24.78191882399625,91.78452786375689,720.0000000000084,NaN,212.418
2422,N2,102424,bridge,KURRA BAZR BOX CULVERT,24.7850107866666,91.78514968,2.0,A,212.779
2423,N2,102425,link,Link,24.7871548513978,91.7865016496774,561.999999999993,NaN,213.06099999999998
2424,N2,102426,bridge,KURRZ BAZAR BOX CULVERT,24.789298916129,91.7878536193548,2.0,A,213.343
2425,N2,102427,link,Link,24.7905474648606,91.78849434365796,323.00000000001705,NaN,213.50549999999998
2426,N2,102428,bridge,AHAMAD NAGAR CULVERT,24.7917960135922,91.7891350679611,2.0,A,213.668
2427,N2,102429,link,Link,24.794077348700853,91.7893450015996,503.7999999999957,NaN,213.9235
2428,N2,102430,bridge,NAZIR BAZAR,24.7963586838095,91.7895549352381,12.4,C,214.179
2429,N2,102431,link,Link,24.80098758055205,91.7901275258316,1038.5499999999922,NaN,214.702
2430,N2,102432,bridge,KUTUB PUR BOX CULVERT,24.8056164772946,91.7907001164251,2.5,A,215.225
2431,N2,102433,link,Link,24.806660922813947,91.79100334154586,258.4999999999957,NaN,215.3555
2432,N2,102434,bridge,ROSID PUR,24.8077053683333,91.7913065666666,2.5,A,215.486
2433,N2,102435,link,Link,24.80975548416665,91.79186143333331,535.4500000000207,NaN,215.75900000000001
2434,N2,102436,bridge,ROSID PUR BOX CULVERT,24.8118056,91.7924163,18.6,A,216.032
2435,N2,102437,link,Link,24.819279406905352,91.80272502052429,2618.4499999999907,NaN,217.3465
2436,N2,102438,bridge,LALA BAZAR START,24.8267532138107,91.8130337410486,2.5,A,218.661
2437,N2,102439,link,Link,24.83151910690535,91.8166781659788,1329.849999999989,NaN,219.3295
2438,N2,102440,bridge,LALA BAZAR,24.836285,91.820322590909,11.8,B,219.998
2439,N2,102441,link,Link,24.8473099142105,91.82933583808605,3201.600000000003,NaN,221.6025
2440,N2,102442,bridge,KETLIL CULVERT,24.858334828421,91.8383490852631,3.0,A,223.207
2441,N2,102443,link,Link,24.85876816693775,91.83973878172245,302.0000000000068,NaN,223.3595
2442,N2,102444,bridge,KETLI 2 CULVERT,24.8592015054545,91.8411284781818,3.0,A,223.512
2443,N2,102445,link,Link,24.860042432727248,91.8439029590909,578.0999999999943,NaN,223.812
2444,N2,102446,bridge,Teli Bazar Bridge,24.86088336,91.84667744,40.8,A,224.112
2445,N2,102447,link,Link,24.862183770082602,91.84926844479335,571.6000000000178,NaN,224.4085
2446,N2,102448,bridge,BALIADIKONE CULVERT,24.8634841801652,91.8518594495867,2.0,A,224.705
2447,N2,102449,link,Link,24.8657988333029,91.85591606674251,1008.2499999999909,NaN,225.21
2448,N2,102450,bridge,CHANDRIPUR,24.8681134864406,91.8599726838983,1.5,A,225.715
2449,N2,102451,link,Link,24.86825963660265,91.86064391400795,143.50000000001023,NaN,225.78750000000002
2450,N2,102452,bridge,Daudpur,24.8684057867647,91.8613151441176,1.5,A,225.86
2451,N2,102453,link,Link,24.8688348933823,91.86221556885874,212.74999999998454,NaN,225.9685
2452,N2,102454,bridge,FIRUS PUR 1,24.8692639999999,91.8631159935999,7.0,B,226.077
2453,N2,102455,link,Link,24.8716883110948,91.8655046873109,745.5,NaN,226.452
2454,N2,102456,bridge,FIRUSPUR (2),24.8741126221897,91.8678933810219,2.0,B,226.827
2455,N2,102457,link,Link,24.87566711109485,91.8707767799846,742.4999999999907,NaN,227.204
2456,N2,102458,bridge,SYHAT RAIL LINE OVER BRIDGE,24.8772216,91.8736601789473,21.0,A,227.581
2457,N2,102459,link,Link,24.8774577,91.87446863947366,154.50000000001137,NaN,227.6685
2458,N2,102460,intersection,N209 / N208 to Moulovibazar,24.8776938,91.8752771,20.0,,227.756
2459,N2,102461,link,Link,24.8782493454545,91.87625815454545,235.25,NaN,227.881
2460,N2,102462,bridge,KADAMTALY CULVERT,24.878804890909,91.8772392090909,9.5,A,228.006
2461,N2,102463,link,Link,24.8796118517438,91.87780784888506,54.149999999998414,NaN,228.11
2462,N2,102464,bridge,SHAHJALAL BRIDGE,24.8804188125786,91.8783764886792,298.2,B,228.214
2463,N2,102465,link,Link,24.88396192471035,91.87943107153254,729.3500000000098,NaN,228.65550000000002
2464,N2,102466,bridge,SUCLTY BOX CULVERT,24.8875050368421,91.8804856543859,9.1,A,229.097
2465,N2,102467,link,Link,24.88796448437665,91.88029643922366,101.89999999999,NaN,229.1525
2466,N2,102468,bridge,SUB CITY BOX CULVERT,24.8884239319112,91.8801072240614,9.1,A,229.208
2467,N2,102469,link,Link,24.890648634044297,91.87918143796925,577.1999999999985,NaN,229.4995
2468,N2,102470,bridge,NAYER POLL BOX CULVERT,24.8928733361774,91.8782556518771,2.5,A,229.791
2469,N2,102471,link,Link,24.89398019291385,91.8791618748896,363.54999999999023,NaN,229.97449999999998
2470,N2,102472,bridge,MIRA BAZAR CULVERT,24.8950870496503,91.8800680979021,4.4,A,230.158
2471,N2,102473,link,Link,24.8951894038574,91.8810578941123,208.30000000001752,NaN,230.264
2472,N2,102474,bridge,MIRA BAZAR BOX CULVERT,24.8952917580645,91.8820476903225,3.0,A,230.37
2473,N2,102475,link,Link,24.8952522543747,91.88484595885984,549.2500000000068,NaN,230.6475
2474,N2,102476,bridge,FORHADKHA POLL BOX CULVERT,24.8952127506849,91.8876442273972,8.5,A,230.925
2475,N2,102477,link,Link,24.8952044023769,91.8927428284572,1069.7499999999886,NaN,231.4625
2476,N2,102478,bridge,TILA GOR BOX CULVERT,24.8951960540689,91.8978414295172,2.0,A,232.0
2477,N2,102479,link,Link,24.89783996084155,91.90598658029154,1866.9999999999998,NaN,232.9345
2478,N2,102480,bridge,ISLAM PUR BOX CULVERT,24.9004838676142,91.9141317310659,2.0,A,233.869
2479,N2,102481,link,Link,24.90199169653435,91.9166775291693,595.9999999999943,NaN,234.16899999999998
2480,N2,102482,bridge,CHAMILI BAG BOX CULVERT,24.9034995254545,91.9192233272727,6.0,A,234.469
2481,N2,102483,link,Link,24.905166412727247,91.92186131363636,645.1999999999964,NaN,234.796
2482,N2,102484,bridge,HATIM PARA,24.9068333,91.9244993,11.6,A,235.123
2483,N2,102485,link,Link,24.9069608204545,91.92747406363634,646.2000000000012,NaN,235.45049999999998
2484,N2,102486,bridge,KHASIM RLAQAR,24.907088340909,91.9304488272727,6.0,A,235.778
2485,N2,102487,link,Link,24.9101923448093,91.93361501202341,795.1000000000021,NaN,236.18
2486,N2,102488,bridge,Khadim Nagar Bridge,24.9132963487096,91.9367811967741,11.8,A,236.582
2487,N2,102489,link,Link,24.914288170846,91.94236136922035,869.6000000000098,NaN,237.0235
2488,N2,102490,bridge,Khadem Nagar Bridge,24.9152799929824,91.9479415416666,15.0,B,237.465
2489,N2,102491,link,Link,24.91554002162205,91.94770025381754,226.99999999999,NaN,237.583
2490,N2,102492,bridge,KASIM NAGAR,24.9158000502617,91.9474589659685,3.0,A,237.701
2491,N2,102493,link,Link,24.91604587513085,91.94850362048425,209.0000000000175,NaN,237.80700000000002
2492,N2,102494,bridge,KHIDIR PUR BOX CULVERT,24.9162917,91.949548275,3.0,A,237.913
2493,N2,102495,link,Link,24.91806216764705,91.9541148345588,1005.2999999999815,NaN,238.42000000000002
2494,N2,102496,bridge,HATIMA BOX CULVERT,24.9198326352941,91.9586813941176,14.4,A,238.927
2495,N2,102497,link,Link,24.9205665576171,91.95999019511265,299.8000000000023,NaN,239.082
2496,N2,102498,bridge,PORGONA BAZAR BOX CULVERT,24.9213004799401,91.9612989961077,6.0,A,239.237
2497,N2,102499,link,Link,24.9254377172871,91.96608265000505,1339.775000000018,NaN,239.9115
2498,N2,102500,bridge,PILOR CHAK BOX CULVERT,24.9295749546341,91.9708663039024,12.45,B,240.586
2499,N2,102501,link,Link,24.93011528565035,91.9717774446595,207.274999999975,NaN,240.6935
2500,N2,102502,bridge,HAGIVILA BOX CULVERT,24.9306556166666,91.9726885854166,3.0,A,240.801
2501,N2,102503,link,Link,24.93250791751695,91.97594573760625,764.0000000000243,NaN,241.1845
2502,N2,102504,bridge,BOTESSOR BOX CULVERT,24.9343602183673,91.9792028897959,3.0,A,241.568
2503,N2,102505,link,Link,24.93562653657305,91.98174495944855,582.4999999999891,NaN,241.8615
2504,N2,102506,bridge,PULI BOX CULVERT,24.9368928547788,91.9842870291012,6.0,A,242.155
2505,N2,102507,link,Link,24.94291251179305,91.99397950766985,2453.499999999998,NaN,243.38400000000001
2506,N2,102508,bridge,THAKURRAMATI BOX CULVERT,24.9489321688073,92.0036719862385,3.0,A,244.613
2507,N2,102509,link,Link,24.95042138986385,92.00553895848586,506.87500000000523,NaN,244.86950000000002
2508,N2,102510,bridge,THAKURAMATI BOX CULVERT,24.9519106109204,92.0074059307332,9.25,A,245.126
2509,N2,102511,link,Link,24.954226868103852,92.00922197398725,633.4249999999863,NaN,245.446
2510,N2,102512,bridge,SHIK NAGAR,24.9565431252873,92.0110380172413,3.9,A,245.766
2511,N2,102513,link,Link,24.9598801419903,92.01492760925285,1138.8000000000054,NaN,246.338
2512,N2,102514,bridge,KHAN BAGAN,24.9632171586933,92.0188172012644,6.5,A,246.91
2513,N2,102515,link,Link,24.96385717802835,92.02143107596174,548.2500000000116,NaN,247.188
2514,N2,102516,bridge,PANI CHARA,24.9644971973634,92.0240449506591,9.0,A,247.466
2515,N2,102517,link,Link,24.9685338126677,92.0283738480568,1314.0750000000028,NaN,248.127
2516,N2,102518,bridge,OMON PUR,24.972570427972,92.0327027454545,6.85,A,248.788
2517,N2,102519,link,Link,24.97789217615705,92.03526549706936,1310.3250000000025,NaN,249.44600000000003
2518,N2,102520,bridge,HORIPUR,24.9832139243421,92.0378282486842,4.5,A,250.104
2519,N2,102521,link,Link,24.9923902832662,92.04289852838156,2380.749999999978,NaN,251.316
2520,N2,102522,bridge,Korish Bridge,25.0015666421903,92.0479688080789,82.0,B,252.528
2521,N2,102523,link,Link,25.007838871095153,92.05462330403945,1888.8500000000074,NaN,253.502
2522,N2,102524,bridge,SALI RCC GIDER BRIDGE,25.0141111,92.0612778,36.3,B,254.476
2523,N2,102525,link,Link,25.0215969,92.06655525,1950.350000000023,NaN,255.4695
2524,N2,102526,bridge,GOYALI RCC GIDER BRIDGE,25.0290827,92.0718327,37.0,B,256.463
2525,N2,102527,link,Link,25.0331539525484,92.0775900493374,1449.5999999999808,NaN,257.211
2526,N2,102528,bridge,DAMRI RCC GIDER BRIDGE,25.0372252050968,92.0833473986748,55.8,A,257.959
2527,N2,102529,link,Link,25.0425067632726,92.08959003903095,1701.8999999999899,NaN,258.827
2528,N2,102530,bridge,DIGIR PAR,25.0477883214484,92.0958326793871,12.4,A,259.695
2529,N2,102531,link,Link,25.0503819205144,92.09869942022965,806.7500000000309,NaN,260.103
2530,N2,102532,bridge,DAMA BOX CULVERT,25.0529755195804,92.1015661610722,6.1,A,260.511
2531,N2,102533,link,Link,25.05399306083915,92.10267287785544,316.3999999999554,NaN,260.673
2532,N2,102534,bridge,SRIKAL BOX CULVERT,25.0550106020979,92.1037795946387,9.1,A,260.835
2533,N2,102535,link,Link,25.056847842587402,92.10492719578085,458.9000000000177,NaN,261.06899999999996
2534,N2,102536,bridge,borbos bazer,25.0586850830769,92.106074796923,9.1,A,261.303
2535,N2,102537,link,Link,25.067671689548398,92.10979862045156,2122.950000000019,NaN,262.3675
2536,N2,102538,bridge,DORPOS SUBMARCH,25.0766582960199,92.1135224439801,3.0,A,263.432
2537,N2,102539,link,Link,25.079753893997598,92.11448317816286,704.7749999999845,NaN,263.7905
2538,N2,102540,bridge,Sari Ghat Bridge,25.0828494919753,92.1154439123456,21.45,A,264.149
2539,N2,102541,link,Link,25.0873744000302,92.1166546404281,952.0249999999928,NaN,264.678
2540,N2,102542,bridge,SARIGHUT BRIDGE,25.0918993080851,92.1178653685106,190.5,A,265.207
2541,N2,102543,link,Link,25.09741034957825,92.11814602755885,1113.74999999998,NaN,265.818
2542,N2,102544,bridge,Eraboty Bridge,25.1029213910714,92.1184266866071,26.0,A,266.429
2543,N2,102545,link,Link,25.10553735023865,92.1185904138481,565.5000000000409,NaN,266.719
2544,N2,102546,bridge,SUBMARGE CULVERT,25.1081533094059,92.1187541410891,3.0,A,267.009
2545,N2,102547,link,Link,25.11656215977985,92.11760555854454,1895.749999999974,NaN,267.97950000000003
2546,N2,102548,bridge,Boro Gung Bridge,25.1249710101538,92.116456976,87.5,A,268.95
2547,N2,102549,link,Link,25.12721158182105,92.11795605843184,641.2500000000359,NaN,269.299
2548,N2,102550,bridge,LAMAPARA BRIGE,25.1294521534883,92.1194551408637,26.0,A,269.648
2549,N2,102551,link,Link,25.130400023319453,92.1198221788793,216.99999999998545,NaN,269.7685
2550,N2,102552,bridge,Chuna Hati Bridge,25.1313478931506,92.1201892168949,22.0,A,269.889
2551,N2,102553,link,Link,25.134678304118403,92.12010733624915,832.4999999999814,NaN,270.33050000000003
2552,N2,102554,bridge,Ching Gil Bridge,25.1380087150862,92.1200254556034,79.0,A,270.772
2553,N2,102555,link,Link,25.139183051389253,92.1199053408786,247.24999999998272,NaN,270.919
2554,N2,102556,bridge,Mukterpur Bridge,25.1403573876923,92.1197852261538,14.5,A,271.066
2555,N2,102557,link,Link,25.14465121313875,92.11647558317335,1395.000000000026,NaN,271.783
2556,N2,102558,bridge,Bilay More Bridge,25.1489450385852,92.1131659401929,63.5,A,272.5
2557,N2,102559,link,Link,25.1504273901259,92.11105172009644,427.5000000000041,NaN,272.7415
2558,N2,102560,bridge,RANG PANI STEEL BEAM AND RCC SLAB,25.1519097416666,92.1089375,47.5,A,272.983
2559,N2,102561,link,Link,25.1526008661458,92.108339925,176.75000000000318,NaN,273.0875
2560,N2,102562,bridge,Rang Pasi Bridge,25.153291990625,92.10774235,17.0,A,273.192
2561,N2,102563,link,Link,25.15384110119485,92.10695680681815,174.69999999999817,NaN,273.293
2562,N2,102564,bridge,RANG PASI,25.1543902117647,92.1061712636363,37.6,B,273.394
2563,N2,102565,link,Link,25.15648201873945,92.10339794038956,676.69999999999,NaN,273.762
2564,N2,102566,bridge,Bangla Bazar Bridge,25.1585738257142,92.1006246171428,81.0,A,274.13
2565,N2,102567,link,Link,25.16128867121575,92.09850226951366,693.1500000000095,NaN,274.506
2566,N2,102568,bridge,ASUM BAZAR,25.1640035167173,92.0963799218845,36.7,A,274.882
2567,N2,102569,link,Link,25.1707393040745,92.07644569786444,4839.899999999985,NaN,277.321
2568,N2,102570,bridge,Noljuri Bridge,25.1774750914317,92.0565114738444,39.5,A,279.76
2569,N2,102571,link,Link,25.17708379459225,92.05568284815814,165.00000000000273,NaN,279.8585
2570,N2,102572,bridge,NOLJURI,25.1766924977528,92.0548542224719,24.5,A,279.957
2571,N2,102573,link,Link,25.1786148006764,92.04611838288595,1868.9999999999814,NaN,280.8985
2572,N2,102574,bridge,.,25.1805371036,92.0373825433,3.5,A,281.84
2573,N2,102575,link,Link,25.168796351799998,92.02751037165,4674.250000000045,NaN,284.178
2574,N2,102576,sourcesink,Road End at Jaflong.,25.1570556,92.0176382,0.0,,286.516
2575,N204,102016,intersection,Road start from N2 at Jagannathganj.,24.1479163,91.3466108,20.0,,0.0
2576,N204,102578,link,Link,24.14813381117645,91.34899968647055,534.0,NaN,0.273
2577,N204,102579,bridge,JOGIDISH PUR TEMORIA,24.1483513223529,91.3513885729411,4.0,C,0.546
2578,N204,102580,link,Link,24.14718936117645,91.35134708647055,238.0,NaN,0.676
2579,N204,102581,bridge,Telaria Chara Bridge,24.1460274,91.3513056,40.0,A,0.806
2580,N204,102582,link,Link,24.1450547728723,91.351239474734,199.07499999999985,NaN,0.9165
2581,N204,102583,bridge,UTTOR SUMA BRIDGE,24.1440821457446,91.351173349468,3.85,C,1.027
2582,N204,102584,link,Link,24.1420102828299,91.35125014803904,454.77500000000003,NaN,1.2585
2583,N204,102585,bridge,NOYAHADI CULVERT,24.1399384199152,91.3513269466101,12.6,C,1.49
2584,N204,102586,link,Link,24.1386321471916,91.3514495158582,308.95000000000005,NaN,1.65
2585,N204,102587,bridge,DOKHIR SHURMA CULVERT,24.137325874468,91.3515720851063,9.5,B,1.81
2586,N204,102588,link,Link,24.135168061147,91.3517775882053,488.7500000000001,NaN,2.0575
2587,N204,102589,bridge,SURMA CULVERT,24.133010247826,91.3519830913043,3.0,B,2.305
2588,N204,102590,link,Link,24.132356059329652,91.35443471023545,587.7499999999999,NaN,2.6
2589,N204,102591,bridge,TELIAPERA SUBMARGE,24.1317018708333,91.3568863291666,1.5,A,2.895
2590,N204,102592,link,Link,24.1280122691123,91.38437191295284,5884.500000000001,NaN,5.84
2591,N204,102593,bridge,20 NOVEMBER AMTOLI,24.1243226673913,91.4118574967391,9.5,B,8.785
2592,N204,102594,link,Link,24.1263363391191,91.4207740041645,1992.95,NaN,9.785
2593,N204,102595,bridge,CHADCHURY CULVERT,24.1283500108469,91.4296905115899,4.6,C,10.785
2594,N204,102596,link,Link,24.1284191465549,91.43053568836375,176.99999999999972,NaN,10.875
2595,N204,102597,bridge,SHOT CHORY FOREST CULVERT,24.1284882822629,91.4313808651376,1.4,B,10.965
2596,N204,102598,link,Link,24.1277382147206,91.436865315413,1157.8999999999992,NaN,11.5505
2597,N204,102599,bridge,SATH SARI,24.1269881471783,91.4423497656884,24.8,A,12.136
2598,N204,102600,link,Link,24.1272001141509,91.44407724520374,386.2000000000004,NaN,12.335999999999999
2599,N204,102601,bridge,CHAKLA PUNGI,24.1274120811235,91.4458047247191,2.8,A,12.536
2600,N204,102602,link,Link,24.12737661417285,91.44876887347064,673.6000000000008,NaN,12.875
2601,N204,102603,bridge,CHANTRI CHARA CULVERTR,24.1273411472222,91.4517330222222,6.0,A,13.214
2602,N204,102604,link,Link,24.127668515277747,91.45781385902775,1369.1749999999993,NaN,13.900500000000001
2603,N204,102605,bridge,CHANDRI CULVERT,24.1279958833333,91.4638946958333,1.65,A,14.587
2604,N204,102606,link,Link,24.1313788638154,91.47043896857781,1671.174999999999,NaN,15.4355
2605,N204,102607,bridge,Ram Bhanga Bridge,24.1347618442975,91.4769832413223,50.0,A,16.284
2606,N204,102608,link,Link,24.136717874203498,91.4786276836748,536.3500000000025,NaN,16.567
2607,N204,102609,bridge,RAMAGANJA CULVERT,24.1386739041095,91.4802721260273,9.3,B,16.85
2608,N204,102610,link,Link,24.14029248650665,91.48156172766684,422.44999999999925,NaN,17.073500000000003
2609,N204,102611,bridge,LABONGO GIRDER BRIDGE,24.1419110689038,91.4828513293064,39.8,A,17.297
2610,N204,102612,link,Link,24.144207955964198,91.48356846243095,533.3499999999988,NaN,17.576999999999998
2611,N204,102613,bridge,KARAGANUT,24.1465048430246,91.4842855955555,13.5,D,17.857
2612,N204,102614,link,Link,24.15909827048345,91.49200722473245,3324.1499999999996,NaN,19.524
2613,N204,102615,bridge,CHANDPUR BOX CULVERT,24.1716916979423,91.4997288539094,6.2,A,21.191
2614,N204,102616,link,Link,24.17224758299175,91.50056208571755,196.2000000000012,NaN,21.3005
2615,N204,102617,bridge,CHANDPUR STEEL BEAM AND RCC SLAB,24.1728034680412,91.5013953175257,39.4,A,21.41
2616,N204,102618,link,Link,24.182778965303548,91.5096341516451,3383.6800000000017,NaN,23.114
2617,N204,102619,bridge,HATUNDA BOX CULVERT,24.1927544625659,91.5178729857645,9.24,A,24.818
2618,N204,102620,link,Link,24.199249457282953,91.51641642088225,1647.88,NaN,25.645000000000003
2619,N204,102621,bridge,NATUM BAZAR BOX CULVERT,24.205744452,91.514959856,3.0,A,26.472
2620,N204,102622,link,Link,24.211040009573,91.51263793673891,1300.3799999999974,NaN,27.1235
2621,N204,102623,bridge,SIGNHARD BOX CULVERT,24.216335567146,91.5103160174778,2.24,A,27.775
2622,N204,102624,link,Link,24.21872802790285,91.50940728193476,418.33000000000294,NaN,27.985500000000002
2623,N204,102625,bridge,PICE MILL BOX CULVERT,24.2211204886597,91.5084985463917,3.1,A,28.196
2624,N204,102626,link,Link,24.22432378432985,91.50728629319585,768.8899999999985,NaN,28.582
2625,N204,102627,bridge,NORPATI BOX CULVERT,24.22752708,91.50607404,3.12,C,28.968
2626,N204,102628,link,Link,24.2301450474257,91.5050950591089,639.6649999999995,NaN,29.289
2627,N204,102629,bridge,CRIKOTA,24.2327630148514,91.5041160782178,1.55,A,29.61
2628,N204,102630,link,Link,24.24132939668415,91.4989806129366,2189.474999999999,NaN,30.7055
2629,N204,102631,bridge,DURGAPUR,24.2498957785169,91.4938451476554,1.5,A,31.801
2630,N204,102632,link,Link,24.25113412771995,91.49255950587894,399.3500000000025,NaN,32.0055
2631,N204,102633,bridge,DORGAPUR RCC GIDER BRIDGE,24.252372476923,91.4912738641025,17.8,A,32.21
2632,N204,102634,link,Link,24.25698363528685,91.48679753522585,1328.8499999999963,NaN,32.879999999999995
2633,N204,102635,bridge,NEAR SHAIS TAGAMJ BOX CULVERT,24.2615947936507,91.4823212063492,4.5,A,33.55
2634,N204,102636,link,Link,24.264089063492,91.4796328253968,745.6,NaN,33.925
2635,N204,102637,bridge,UBAHATA SLAB CULVERT,24.2665833333333,91.4769444444444,4.3,A,34.3
2636,N204,102638,link,Link,24.26698576666665,91.47704132222219,108.85000000000221,NaN,34.3605
2637,N204,102118,intersection,Road End intersecting N2 at Shaistagonj Round About.,24.2673882,91.4771382,20.0,,34.421
2638,N207,102130,intersection,Road start from N2 at Mirpur.,24.2948608,91.51025,20.0,,0.0
2639,N207,102641,link,Link,24.296213054545447,91.51195075454545,449.855,NaN,0.2355
2640,N207,102642,bridge,Mirpur Bridge,24.2975653090909,91.5136515090909,22.29,B,0.471
2641,N207,102643,link,Link,24.2967084212121,91.51875135454546,1031.105,NaN,0.9969999999999999
2642,N207,102644,bridge,Binagou Bridge,24.2958515333333,91.5238512,19.5,A,1.523
2643,N207,102645,link,Link,24.29476700457255,91.53040482821945,1335.125,NaN,2.203
2644,N207,102646,bridge,Natun Bazar Bridge,24.2936824758118,91.5369584564389,30.25,B,2.883
2645,N207,102647,link,Link,24.293575782905897,91.53748599321945,97.62499999999989,NaN,2.94
2646,N207,102648,bridge,Naturbazar Arch Rcc culvert,24.29346909,91.53801353,2.5,C,2.997
2647,N207,102649,link,Link,24.293221862902648,91.54217692421204,840.6250000000002,NaN,3.4275
2648,N207,102650,bridge,Karangi Bridge,24.2929746358053,91.5463403184241,38.25,B,3.858
2649,N207,102651,link,Link,24.29199988505265,91.55154129471205,1034.3750000000002,NaN,4.3855
2650,N207,102652,bridge,MIRZAPUR BOX CULVERT,24.2910251343,91.556742271,3.0,A,4.913
2651,N207,102653,link,Link,24.29131363364995,91.5657076025,2070.5,NaN,5.9505
